CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,RiskSegment,ProductEngagement,FinancialStabilityScore
635,France,Female,33,5,0.0,2,1,0,122949.71,0,Medium Risk,0.7,0.6147716654146196
705,Spain,Male,36,1,111629.29,1,1,1,21807.16,0,High Risk,0.45,0.5539587512155252
481,France,Male,40,3,0.0,1,1,1,32319.93,0,Medium Risk,0.45,0.1616057263753117
727,Spain,Female,49,7,96296.78,1,1,0,190457.87,1,Low Risk,0.45,1.3361334996895051
595,France,Male,20,4,95830.43,1,1,0,177738.98,0,Medium Risk,0.45,1.270677935649707
535,France,Female,38,0,135919.33,1,1,0,80425.65,0,High Risk,0.45,0.9438745970022226
578,France,Male,59,10,185966.64,1,0,0,9445.42,1,Medium Risk,0.25,0.7884327646037679
597,France,Female,29,5,0.0,2,1,1,174825.57,0,Medium Risk,0.7,0.8741607184430135
449,France,Female,21,7,0.0,2,0,0,175743.92,0,Low Risk,0.5,0.8787526410993054
850,Germany,Female,43,8,92244.83,2,1,0,54949.73,0,Low Risk,0.7,0.6424175390398992
494,France,Female,35,9,112727.06,2,1,0,183752.91,0,Medium Risk,0.7,1.3680933102854502
676,France,Female,34,8,100359.54,1,0,0,46038.28,0,Medium Risk,0.25,0.6302012671694142
818,Germany,Male,43,10,105301.5,1,1,1,78941.59,0,Medium Risk,0.45,0.8144210842184099
712,Spain,Male,45,6,112994.65,1,0,0,198398.68,0,Medium Risk,0.25,1.4423914424388984
672,Germany,Male,40,4,89025.88,2,1,0,188892.19,0,Medium Risk,0.7,1.299325310110048
636,France,Male,35,9,95478.17,1,0,0,169286.74,0,Low Risk,0.25,1.2270111502291285
698,France,Male,37,8,0.0,2,0,0,145004.39,0,Low Risk,0.5,0.7250492118503656
597,Germany,Female,43,7,119127.46,2,1,0,55809.92,0,Medium Risk,0.7,0.7538642651424232
717,France,Male,28,4,128206.79,1,1,1,54272.12,0,Medium Risk,0.45,0.7823622981366918
614,France,Male,49,1,0.0,2,1,0,192440.54,0,Medium Risk,0.7,0.9622388801818949
708,Germany,Female,23,4,71433.08,1,1,0,103697.57,0,Medium Risk,0.45,0.803216886710095
507,Germany,Male,36,9,118214.32,3,1,0,119110.03,1,Medium Risk,0.95,1.0667372303532716
581,France,Female,27,5,102258.11,2,1,0,194681.6,0,Medium Risk,0.7,1.3810129094304013
579,Spain,Female,39,2,151963.26,2,1,0,158948.63,0,High Risk,0.7,1.4004502628144364
504,Spain,Female,46,2,163764.84,1,1,1,165122.55,1,High Risk,0.45,1.4783583684786303
737,France,Female,32,7,128551.36,2,0,1,189402.71,0,Medium Risk,0.5,1.4594140000880231
540,Spain,Female,31,10,118158.74,1,1,1,158027.57,0,Medium Risk,0.45,1.2611107229205964
609,France,Male,32,7,118520.41,1,0,0,3815.48,0,Medium Risk,0.25,0.4914627815648272
778,France,Male,24,4,0.0,2,1,1,162809.2,0,Medium Risk,0.7,0.814076609280509
621,France,Male,40,10,163823.37,1,0,0,89519.47,0,Medium Risk,0.25,1.1005620365323396
665,Germany,Male,63,7,104469.58,1,1,1,25165.36,1,Medium Risk,0.45,0.5422140553413867
608,France,Female,47,6,0.0,1,1,1,126012.57,0,Medium Risk,0.45,0.6300865412539511
680,Spain,Male,36,7,0.0,2,1,0,20109.21,0,Low Risk,0.7,0.10054983067363332
663,Germany,Female,46,2,141726.88,1,1,1,58257.23,0,High Risk,0.45,0.8561753766550941
627,Germany,Female,35,2,137852.96,1,1,1,172269.21,1,High Risk,0.45,1.410816498517568
607,France,Male,26,1,0.0,1,1,0,29818.2,0,Medium Risk,0.45,0.1490966060323868
681,France,Female,43,8,154100.3,1,0,0,114659.81,0,Medium Risk,0.25,1.1875153980547029
766,France,Female,45,6,0.0,2,0,0,147184.74,0,Medium Risk,0.5,0.7359513717715785
694,France,Male,30,2,0.0,3,0,1,15039.41,0,Medium Risk,0.75,0.07519987751539457
411,France,Female,54,9,0.0,1,0,1,76621.49,0,Low Risk,0.25,0.38312185538176236
742,France,Male,39,8,140004.96,1,1,1,92985.78,0,Medium Risk,0.45,1.022961630326427
673,Spain,Male,43,8,127132.96,1,0,1,6009.27,1,Medium Risk,0.25,0.5367590294825693
529,France,Male,61,1,0.0,2,1,1,191370.97,0,Medium Risk,0.7,0.956890829095174
519,France,Female,38,7,125328.56,1,1,0,188225.67,0,Medium Risk,0.45,1.4406835228613206
573,France,Male,35,9,0.0,2,1,0,11743.89,0,Low Risk,0.7,0.058721657934338325
453,Germany,Female,28,3,139986.65,1,1,0,136846.75,0,High Risk,0.45,1.242201748661507
798,Germany,Female,39,6,119787.76,1,1,1,164248.33,0,Medium Risk,0.45,1.2987084481516418
693,Spain,Female,34,10,107556.06,2,0,0,154631.35,0,Medium Risk,0.5,1.2018700736279555
637,France,Female,44,2,0.0,2,1,0,149665.65,0,Medium Risk,0.7,0.7483563882001962
672,France,Male,47,1,0.0,1,0,0,91574.92,0,Medium Risk,0.25,0.4578918167323091
597,France,Female,28,0,142705.95,1,1,0,127233.39,0,High Risk,0.45,1.2049714063320338
543,France,Male,42,7,0.0,1,1,1,56650.47,0,Low Risk,0.45,0.28326300068882587
695,Spain,Female,56,4,0.0,2,1,0,84644.76,0,Medium Risk,0.7,0.4232397138132393
584,France,Male,35,6,161613.94,2,1,1,148238.16,0,Medium Risk,0.7,1.3853604406899898
652,Germany,Female,58,3,116353.2,2,0,1,193502.9,0,High Risk,0.5,1.4312977342633908
601,France,Male,38,4,60013.81,1,1,1,38020.05,0,Medium Risk,0.45,0.42930336003213754
628,Spain,Male,28,4,0.0,2,1,1,176750.81,0,Medium Risk,0.7,0.883787280401743
607,Germany,Male,32,9,144272.07,2,1,0,176580.63,0,Medium Risk,0.7,1.4579589402486706
646,France,Female,46,8,0.0,2,1,0,133059.15,0,Low Risk,0.7,0.6653207660608038
572,France,Male,30,6,117696.67,1,1,0,100843.82,0,Medium Risk,0.45,0.9733395578917339
801,Spain,Male,58,1,79954.61,2,1,1,30484.19,0,Medium Risk,0.7,0.47110033077159497
597,France,Female,26,8,149989.39,1,1,0,42330.58,0,Medium Risk,0.45,0.8094708696763424
613,France,Male,40,7,124339.9,1,0,0,193309.58,0,Medium Risk,0.25,1.4621635443107401
529,Germany,Male,29,4,135759.4,1,0,0,112813.79,1,Medium Risk,0.25,1.1051839560799679
794,Spain,Female,37,9,0.0,2,1,0,68008.85,0,Low Risk,0.7,0.34005703614455907
557,France,Male,34,3,83074.0,1,1,0,132673.22,0,Medium Risk,0.45,0.9944975895913307
499,France,Female,28,4,141792.61,1,1,1,22001.91,0,Medium Risk,0.45,0.6751539392762023
544,France,Female,26,6,0.0,1,1,0,100200.4,1,Medium Risk,0.45,0.5010208383835232
739,France,Female,30,6,0.0,1,0,0,122604.44,0,Medium Risk,0.25,0.6130452505014188
458,Germany,Female,43,1,106870.12,2,1,0,100564.37,0,High Risk,0.7,0.9287910699455693
528,France,Male,31,9,120962.59,1,1,0,5419.31,0,Medium Risk,0.45,0.5092159859517964
773,Spain,Male,51,4,0.0,2,0,0,123587.83,1,Medium Risk,0.5,0.6179623853856905
646,France,Female,30,5,0.0,2,1,0,13935.32,0,Medium Risk,0.7,0.06967921993866968
564,France,Male,31,0,110527.17,1,1,1,87060.77,0,High Risk,0.45,0.8758463695146874
624,Germany,Female,52,0,133723.43,1,0,0,4859.59,1,High Risk,0.25,0.5572779309550032
682,France,Female,52,5,112670.48,1,1,0,21085.17,1,Medium Risk,0.45,0.55449851771312
726,France,Female,44,2,0.0,2,1,1,26733.86,0,Medium Risk,0.7,0.1336743261546634
560,France,Male,24,1,116084.32,1,1,0,89734.7,0,High Risk,0.45,0.9113655549333162
382,Spain,Male,36,0,0.0,1,1,1,179540.73,1,Medium Risk,0.45,0.8977374049264253
457,Spain,Female,38,6,0.0,2,1,0,173219.09,0,Medium Risk,0.7,0.8661280164134171
673,France,Female,37,10,0.0,2,1,1,37411.35,0,Low Risk,0.7,0.18706378359826328
584,France,Female,40,4,82441.75,1,0,0,80852.11,0,Medium Risk,0.25,0.7328623494147152
629,France,Female,39,10,0.0,2,1,1,43174.49,1,Low Risk,0.7,0.2158805671093233
584,Germany,Female,37,10,134171.8,4,1,1,70927.11,1,Medium Risk,1.2,0.8894150123520883
724,France,Male,30,10,0.0,2,1,1,54265.55,0,Low Risk,0.7,0.27133795230700675
644,France,Male,31,5,0.0,2,1,1,41872.17,0,Medium Risk,0.7,0.2093687222639571
676,Germany,Female,48,2,124442.38,1,1,0,15068.53,1,High Risk,0.45,0.5713332364242341
499,France,Male,31,4,0.0,1,1,0,25950.49,0,Medium Risk,0.45,0.12975732887556574
598,France,Male,60,4,0.0,1,1,0,197727.14,1,Medium Risk,0.45,0.9886728741000662
655,Germany,Female,37,4,108862.76,1,1,0,79555.08,1,Medium Risk,0.45,0.8316826994219007
559,France,Male,28,3,141099.43,1,1,1,15607.27,0,High Risk,0.45,0.6404167419930882
543,France,Female,67,0,128843.67,1,1,1,134612.48,0,High Risk,0.45,1.1866176038415506
679,France,Male,39,0,86843.61,1,0,1,159830.58,0,Medium Risk,0.25,1.145313962073769
594,Germany,Female,32,4,120074.97,2,1,1,162961.79,0,Medium Risk,0.7,1.2934202339989338
586,France,Male,27,5,130231.8,2,1,1,192427.16,0,Medium Risk,0.7,1.4812345181583981
776,France,Female,31,5,0.0,2,1,0,92647.94,0,Medium Risk,0.7,0.4632571184676544
699,France,Male,39,2,109724.38,1,1,1,180022.39,0,High Risk,0.45,1.3374722813072903
847,Germany,Female,35,5,111743.43,1,1,1,183584.14,0,Medium Risk,0.45,1.3633289921743352
582,Germany,Male,35,8,121309.17,2,1,1,28750.67,0,Medium Risk,0.7,0.6272585300783824
648,France,Male,38,10,82697.28,1,1,0,74846.67,0,Low Risk,0.45,0.7038524816698337
618,France,Female,49,9,44301.43,3,1,1,89729.3,1,Low Risk,0.95,0.6252347816653678
543,France,Female,31,4,138317.94,1,0,0,61843.73,0,Medium Risk,0.25,0.8605216001609568
642,Germany,Male,49,4,120688.61,1,1,0,24770.22,1,Medium Risk,0.45,0.6048821769065622
462,France,Male,27,4,176913.52,1,1,0,80587.27,0,Medium Risk,0.45,1.108072532388035
640,Spain,Male,47,6,89047.14,1,1,0,116286.25,0,Medium Risk,0.45,0.9363666952792944
740,Germany,Male,40,4,114318.78,2,1,0,129333.69,1,Medium Risk,0.7,1.1023310688331582
773,France,Female,50,4,0.0,2,1,0,129372.94,0,Medium Risk,0.7,0.6468890230272658
583,Germany,Female,32,7,94753.55,2,1,1,18149.03,0,Low Risk,0.7,0.46840608038372
589,Spain,Female,46,10,0.0,2,0,1,168369.37,0,Low Risk,0.5,0.841878504631774
509,France,Male,35,8,0.0,2,0,1,67431.28,0,Low Risk,0.5,0.3371690775573161
612,Germany,Male,32,9,106520.73,2,1,0,177092.16,0,Medium Risk,0.7,1.310051850278687
505,Spain,Male,37,0,134006.39,1,1,1,93736.69,0,High Risk,0.45,1.0028079290555074
546,Germany,Female,25,3,132837.7,1,1,0,131647.31,0,High Risk,0.45,1.1877101298288244
681,France,Female,41,0,120549.29,2,1,0,175722.31,0,High Risk,0.7,1.3591157217509695
762,France,Male,20,1,139432.55,1,1,1,85606.83,0,High Risk,0.45,0.9837840488006624
786,Spain,Male,29,7,80895.44,2,1,0,64945.57,0,Low Risk,0.7,0.6471635589464022
629,Spain,Male,34,6,0.0,2,1,0,190347.72,0,Medium Risk,0.7,0.9517743867169405
787,Spain,Female,39,7,171646.76,1,0,1,100791.36,0,Medium Risk,0.25,1.1881051503935445
713,Spain,Male,42,0,109121.71,1,0,1,167873.49,0,High Risk,0.25,1.2743234462600252
541,France,Female,39,6,109844.81,1,1,0,25289.23,0,Medium Risk,0.45,0.5642573860621009
451,France,Female,31,7,140931.82,1,0,1,20388.77,0,Medium Risk,0.25,0.6636571007896355
644,Spain,Male,49,10,0.0,2,1,1,145089.64,0,Low Risk,0.7,0.7254754778779683
686,France,Male,32,6,0.0,2,1,1,179093.26,0,Medium Risk,0.7,0.8954999707989021
847,Germany,Female,41,3,101543.51,4,1,0,16025.17,1,High Risk,1.2,0.4848490024046952
765,Germany,Male,37,7,102708.77,1,1,0,9087.81,0,Medium Risk,0.45,0.4548052539339657
678,Germany,Female,37,8,149000.91,2,1,1,21472.42,0,Medium Risk,0.7,0.7012363812559751
539,France,Male,20,0,83459.86,1,1,1,146752.67,0,Medium Risk,0.45,1.0664354018822149
800,France,Female,40,3,75893.11,2,1,0,132562.23,0,Medium Risk,0.7,0.965321874740285
799,Germany,Female,39,7,167395.6,2,0,1,139537.43,0,Medium Risk,0.5,1.3648990130569238
629,France,Female,61,6,0.0,2,1,1,133672.61,0,Medium Risk,0.7,0.6683881813956204
734,Germany,Female,52,6,71283.09,2,0,1,38984.37,0,Medium Risk,0.5,0.4790409077285389
542,France,Female,31,3,0.0,2,1,1,115217.59,0,Medium Risk,0.7,0.5761096117214006
414,Spain,Male,60,3,0.0,2,1,1,93844.82,0,Medium Risk,0.7,0.4692417434895552
675,France,Female,38,1,104016.88,1,0,0,22068.83,1,High Risk,0.25,0.5249265049325273
683,France,Female,38,5,127616.56,1,1,0,123846.07,0,Medium Risk,0.45,1.1278926594469536
748,France,Male,32,5,154737.88,2,1,1,172638.13,0,Medium Risk,0.7,1.4799590895153598
596,Spain,Male,29,2,0.0,2,1,1,1591.19,0,Medium Risk,0.7,0.007956249154968226
642,France,Male,35,4,125476.31,1,1,1,91775.51,0,Medium Risk,0.45,0.9590034740642523
499,France,Female,21,3,176511.08,1,1,1,153920.22,0,High Risk,0.45,1.4731470716387907
649,Spain,Female,47,8,110783.28,1,1,1,71420.16,0,Medium Risk,0.45,0.7986611519852918
739,France,Male,42,2,141642.92,2,1,0,172149.76,0,High Risk,0.7,1.425324801395512
616,France,Male,31,1,0.0,2,1,1,54706.75,0,Medium Risk,0.7,0.2735440352557256
560,Spain,Female,33,9,0.0,1,0,1,183358.21,0,Low Risk,0.25,0.9168255226396511
427,Germany,Male,42,1,75681.52,1,1,1,57098.0,0,Medium Risk,0.45,0.587143206478171
435,France,Male,54,3,0.0,1,1,0,156910.46,1,Medium Risk,0.45,0.7845818002756902
633,France,Male,29,7,0.0,1,1,1,130224.73,0,Low Risk,0.45,0.6511481331698071
443,France,Male,35,6,161111.45,1,0,0,13946.66,0,Medium Risk,0.25,0.7118749275927924
727,France,Male,62,5,0.0,2,0,1,38652.96,0,Medium Risk,0.5,0.1932720670297203
674,France,Female,45,6,72494.69,1,0,1,140041.78,0,Medium Risk,0.25,0.9891760095416597
661,France,Female,31,3,133964.3,1,1,1,166187.1,0,High Risk,0.45,1.3649058428895564
619,Spain,Male,34,1,0.0,1,1,0,139919.38,0,Medium Risk,0.45,0.6996232058325393
562,France,Female,27,3,0.0,2,1,0,28137.03,0,Medium Risk,0.7,0.1406904399605425
633,France,Male,61,3,157201.48,1,0,1,50368.63,0,High Risk,0.25,0.8784077281489624
551,Spain,Female,48,5,95679.29,1,0,0,94978.1,0,Medium Risk,0.25,0.8562555800424363
720,Germany,Female,29,7,106230.92,1,1,1,69903.93,1,Medium Risk,0.45,0.7729354576346317
688,France,Female,32,5,0.0,2,0,1,177607.77,0,Medium Risk,0.5,0.888072241516281
635,Germany,Female,36,9,81231.85,2,1,0,196731.08,0,Low Risk,0.7,1.3074567088339641
561,France,Female,31,1,81480.27,2,1,1,65234.6,0,Medium Risk,0.7,0.650939709687471
850,France,Male,33,8,73059.38,1,1,1,186281.0,0,Low Risk,0.45,1.2226314776078853
636,France,Male,36,5,117559.05,2,1,1,111573.3,0,Medium Risk,0.7,1.0264404655536108
461,Germany,Female,74,1,186445.31,2,1,1,196767.83,0,High Risk,0.7,1.726987858941793
771,Germany,Female,38,5,137657.71,2,1,0,72985.61,0,Medium Risk,0.7,0.9136016280893187
713,France,Male,36,8,133889.35,1,1,1,143265.65,0,Medium Risk,0.45,1.249995556629366
658,Germany,Female,45,9,134562.8,1,1,1,159268.67,0,Medium Risk,0.45,1.3326978228500725
586,Germany,Female,56,9,100781.75,2,1,1,54448.41,0,Medium Risk,0.7,0.6739362931285953
737,France,Male,30,8,174356.13,1,0,0,31928.5,0,Medium Risk,0.25,0.8545765909170181
742,Germany,Male,27,5,190125.43,2,0,0,21793.59,0,Medium Risk,0.5,0.8667515505727793
824,France,Male,26,7,146266.0,1,1,0,21903.62,1,Medium Risk,0.45,0.6924919807785103
701,Germany,Male,41,9,164046.1,1,1,0,49405.93,0,Medium Risk,0.45,0.9008745258540959
623,Spain,Female,43,4,123536.52,2,0,0,154908.52,0,Medium Risk,0.5,1.2669490074385146
744,France,Male,36,10,0.0,2,1,1,182867.84,0,Low Risk,0.7,0.9143735804466248
698,Spain,Female,38,1,171848.38,1,0,0,16957.45,0,High Risk,0.25,0.769723432229755
616,France,Male,40,9,0.0,2,0,0,93717.55,0,Low Risk,0.5,0.4686053695618955
662,France,Female,39,5,139562.05,2,1,0,61636.22,0,Medium Risk,0.7,0.8644426379749404
594,France,Male,37,2,0.0,2,0,1,95864.5,0,Medium Risk,0.5,0.47934052320367243
685,France,Male,40,2,168001.34,2,1,1,167400.29,0,High Risk,0.7,1.506632838483478
742,France,Male,27,0,0.0,2,0,1,131534.96,0,Medium Risk,0.5,0.6576995295023093
678,Germany,Male,83,6,123356.63,1,0,1,92934.41,0,Medium Risk,0.25,0.9563498215335783
651,Spain,Male,47,2,0.0,2,1,1,119808.64,0,Medium Risk,0.7,0.5990657248712551
585,Germany,Male,50,2,125845.66,1,1,0,9439.31,1,High Risk,0.45,0.5487791059216234
579,Germany,Male,40,10,45408.85,2,1,0,18732.91,0,Low Risk,0.7,0.2746533077975453
722,Germany,Female,37,0,125977.81,1,0,0,160162.42,0,High Risk,0.25,1.3029497008074706
613,Germany,Female,51,7,147262.11,1,1,1,53630.9,1,Medium Risk,0.45,0.8551045234238972
694,France,Male,42,8,133767.19,1,1,0,36405.21,0,Medium Risk,0.45,0.7151863751986812
550,Germany,Male,49,0,108806.96,3,1,0,61446.92,1,High Risk,0.95,0.7409160939044681
741,France,Male,42,6,106036.52,1,1,0,194686.78,1,Medium Risk,0.45,1.3960983511126188
668,Spain,Female,69,9,0.0,1,0,1,134483.07,0,Low Risk,0.25,0.6724406337678297
529,France,Female,27,1,0.0,2,1,1,37769.98,0,Medium Risk,0.7,0.1888570010232385
636,France,Male,31,6,0.0,2,1,1,2382.61,0,Medium Risk,0.7,0.011913497947522826
563,Spain,Male,61,1,82182.1,1,1,0,106826.92,1,Medium Risk,0.45,0.8617064005325001
767,France,Female,35,9,0.0,2,1,0,39511.61,0,Low Risk,0.7,0.19756547846199016
644,France,Male,50,9,76817.0,4,1,0,196371.13,1,Low Risk,1.2,1.288060703003309
780,Germany,Male,71,9,142550.25,2,1,1,122506.78,0,Medium Risk,0.7,1.180716897009253
635,Spain,Female,41,10,0.0,2,1,1,61994.2,0,Low Risk,0.7,0.30998265534784103
641,Germany,Male,35,2,103711.56,1,0,1,192464.21,1,High Risk,0.25,1.3757185320416596
593,Spain,Female,40,2,0.0,1,1,1,5194.95,0,Medium Risk,0.45,0.025975726687323442
540,Germany,Female,35,7,128369.75,2,1,0,198256.15,0,Medium Risk,0.7,1.502959024890139
663,Spain,Male,35,5,0.0,2,1,1,62634.94,0,Medium Risk,0.7,0.3131864758114905
630,France,Male,34,9,0.0,2,1,1,114006.35,0,Low Risk,0.7,0.5700531839997184
605,Germany,Male,19,8,166133.28,1,1,1,107994.99,0,Medium Risk,0.45,1.202149676758761
710,Germany,Female,62,9,148214.36,1,1,0,48571.14,1,Medium Risk,0.45,0.8336001378333947
755,France,Female,78,5,121206.96,1,1,1,76016.49,0,Medium Risk,0.45,0.8631891398299151
641,Spain,Male,25,10,0.0,2,1,1,180808.39,0,Low Risk,0.7,0.9040759432554665
737,Germany,Male,50,4,127552.85,2,1,0,4225.11,0,Medium Risk,0.7,0.5295114420609367
695,France,Male,49,9,159458.53,1,1,0,135841.35,0,Medium Risk,0.45,1.3147832811723128
466,Germany,Female,47,5,102085.72,1,1,1,183536.24,1,Medium Risk,0.45,1.3245969223047422
558,Germany,Male,58,2,142537.18,1,1,1,88791.83,0,High Risk,0.45,1.0120837154966398
665,Spain,Male,29,1,182781.74,2,1,1,63732.9,0,High Risk,0.7,1.0471863724465342
737,France,Male,45,10,0.0,2,1,0,1364.54,0,Low Risk,0.7,0.006822956543166022
654,France,Male,29,7,0.0,2,1,1,149184.15,0,Low Risk,0.7,0.7459487976747925
619,France,Female,28,3,0.0,2,1,0,53394.12,0,Medium Risk,0.7,0.26698063847200654
845,Germany,Female,43,3,152063.59,2,1,0,97910.06,0,High Risk,0.7,1.095645820606392
727,France,Female,28,2,110997.76,1,1,0,101433.76,0,High Risk,0.45,0.9495896438286389
582,France,Male,50,2,148942.0,1,1,1,116944.3,0,High Risk,0.45,1.1783789341179616
716,France,Male,41,9,0.0,1,1,1,113267.48,0,Low Risk,0.45,0.5663586950869353
660,Spain,Female,36,0,84438.57,1,1,1,181449.51,0,Medium Risk,0.45,1.2438269519591532
664,France,Female,34,7,93920.47,1,0,0,179913.98,0,Low Risk,0.25,1.2739408513810968
801,France,Male,43,4,158713.08,2,0,0,98586.14,0,Medium Risk,0.5,1.1255291002859824
615,Spain,Male,42,4,0.0,3,0,1,120321.09,0,Medium Risk,0.75,0.6016280712154777
718,Germany,Male,63,7,123204.88,1,1,1,100538.8,0,Medium Risk,0.45,0.9937683739698482
667,France,Male,40,8,72945.29,2,1,0,98931.5,0,Low Risk,0.7,0.7854128288255477
670,Spain,Male,37,0,178742.71,1,1,1,194493.57,0,High Risk,0.45,1.6849160172268611
590,France,Male,43,8,0.0,2,1,1,143628.31,0,Low Risk,0.7,0.718168553137598
739,Spain,Female,40,8,0.0,1,1,0,167030.51,0,Low Risk,0.45,0.8351839529166296
373,France,Male,42,7,0.0,1,1,0,77786.37,1,Low Risk,0.45,0.3889464743874369
418,France,Female,46,9,0.0,1,1,1,81014.5,1,Low Risk,0.45,0.4050877312986968
837,France,Female,29,9,0.0,2,1,1,41866.26,0,Low Risk,0.7,0.20933917115283535
645,Germany,Male,43,9,140121.17,1,1,0,11302.7,1,Medium Risk,0.45,0.6149940494346526
552,Germany,Male,39,2,132906.88,1,0,1,149384.43,0,High Risk,0.25,1.2766747940132128
580,Germany,Male,45,2,179334.83,2,1,1,169303.65,0,High Risk,0.7,1.5613216833669639
684,France,Male,35,3,137179.39,1,1,1,37264.11,0,High Risk,0.45,0.7330809807827485
634,Spain,Male,35,3,0.0,2,1,1,19515.48,0,Medium Risk,0.7,0.0975810690481962
607,France,Female,49,9,119960.29,2,1,0,103068.22,0,Medium Risk,0.7,0.9934840455731465
802,France,Male,29,9,127414.55,1,1,1,134459.12,0,Medium Risk,0.45,1.1801547571554818
736,France,Female,36,6,0.0,1,1,0,70496.66,0,Medium Risk,0.45,0.3524965538704255
629,France,Female,40,9,137409.19,1,1,0,175877.7,1,Medium Risk,0.45,1.4270909008400863
737,France,Male,28,8,0.0,2,1,0,106390.01,0,Low Risk,0.7,0.531970052073958
718,Spain,Female,39,2,0.0,1,1,1,52138.49,0,Medium Risk,0.45,0.2607022524046904
561,France,Male,43,4,0.0,4,0,0,18522.91,1,Medium Risk,1.0,0.09261803243801967
641,France,Male,31,9,112494.99,1,1,1,32231.6,0,Medium Risk,0.45,0.6095333159873774
677,France,Male,30,1,78133.15,1,0,1,174225.88,0,Medium Risk,0.25,1.182576044898044
641,Spain,Female,36,1,0.0,2,1,0,102021.39,0,Medium Risk,0.7,0.5101261307425159
658,Spain,Female,32,5,145553.07,1,1,1,31484.76,0,Medium Risk,0.45,0.7375579698355603
659,Germany,Male,48,4,123593.22,2,1,0,82469.06,1,Medium Risk,0.7,0.9049640764770961
567,France,Female,47,2,0.0,1,0,0,110900.43,1,Medium Risk,0.25,0.5545230000648024
584,France,Female,26,0,146286.22,1,1,0,105105.35,0,High Risk,0.45,1.1085968637818562
709,Spain,Female,35,1,111827.27,2,1,0,12674.68,0,High Risk,0.7,0.5090837195661818
690,Spain,Female,26,2,0.0,2,1,1,93255.85,0,Medium Risk,0.7,0.46629678275903175
627,France,Male,70,1,94416.78,1,0,1,145299.5,0,Medium Risk,0.25,1.102840077445315
765,Spain,Male,45,2,91549.78,1,1,1,47139.44,0,Medium Risk,0.45,0.6005943723792462
645,France,Female,38,7,59568.57,1,1,1,167723.25,0,Low Risk,0.45,1.076069160098974
716,France,Female,23,2,94464.81,2,0,1,185900.88,0,Medium Risk,0.5,1.3060460430980092
771,France,Female,57,4,0.0,1,0,0,85876.67,1,Medium Risk,0.25,0.4293994954210278
687,Germany,Male,44,8,95368.14,2,1,1,1787.85,0,Low Risk,0.7,0.3890466646637912
717,Germany,Female,33,10,102185.42,2,1,0,23231.93,0,Medium Risk,0.7,0.5234426064562048
524,France,Male,32,1,144875.71,1,0,0,187740.04,0,High Risk,0.25,1.5161640053763568
679,Spain,Male,39,5,0.0,2,1,1,100060.54,0,Medium Risk,0.7,0.5003215120888544
538,France,Female,32,2,0.0,1,1,1,80130.54,0,Medium Risk,0.45,0.40066776510796803
752,Germany,Female,37,5,113291.05,2,1,1,132467.54,0,Medium Risk,0.7,1.1139047030619513
846,Spain,Male,61,0,0.0,2,1,1,96202.44,0,Medium Risk,0.7,0.48103028673878134
532,Spain,Female,39,0,0.0,2,1,0,94977.3,0,Medium Risk,0.7,0.4749043564038008
670,Germany,Male,43,9,111677.88,1,1,0,178827.3,1,Medium Risk,0.45,1.3392826363999886
597,Germany,Female,35,8,131101.04,1,1,1,192852.67,0,Medium Risk,0.45,1.486826662374991
627,Germany,Male,52,1,76101.81,2,0,1,177238.35,0,Medium Risk,0.5,1.189542685999109
700,Spain,Female,40,2,0.0,2,1,0,199753.97,0,Medium Risk,0.7,0.9988074051584339
766,France,Female,52,7,92510.9,2,0,1,66193.61,0,Low Risk,0.5,0.6996995233773461
488,France,Female,34,2,0.0,2,1,1,181270.84,0,Medium Risk,0.7,0.9063882801993355
694,France,Male,39,5,77652.4,1,1,1,25407.59,0,Medium Risk,0.45,0.4365404993882164
639,France,Female,31,3,98360.03,1,0,0,20973.8,0,High Risk,0.25,0.49690474386331573
